User_ID,Country,Subscription_Plan,Monthly_Fee_USD,Join_Date,Last_Active,Movie_Title,Genre,Watch_Time_Minutes,Average_Rating,Device_Type,Customer_Support_Tickets,Review_Text,Payment_Method
U9754,canada,Premium,,10-30-2019,"Mar 16, 2018",spider-man: no way home,Sci-Fi,4357,-0.10912880070718156,ANDRD,1.0,Slow pacing but great acting,CC
U9755,germny,standard,8.99,12-26-2023,2020-02-12,Spider-Man: No Way Home,Drama,436,-0.5344891139981045,ANDRD,689.0,spam spam spam spam spam,Debit Card
U9756,U.K,Standard,,10-08-2020,"Oct 28, 2021",The Godfather,Sci-Fi,183,1.547026698983177,Smart TV,8.0,,Credit Card
U9757,canada,Standard,15.99,08-18-2021,04-15-2019,coco,"Action, Thriller",4904,,Web,,Loved it! ❤️ Best movie ever!,card
U9758,Australia,Basic,12.99,05-07-2019,2022-11-09,parasite,Action,-50,,Web,5.0,spam spam spam spam spam,Debit Card
U9759,canada,prem,15.99,2021-01-11,10-02-2018,Dangal,Sci-Fi,-50,2.6426338961544245,Android,2.0,Slow pacing but great acting,CC
U9760,Germany,P,12.99,09/04/2021,17/12/2018,Inception,Action,-50,,Android,,Boring 😴,
U9761,Japan,standard,,2022-09-21,,The Dark Knight,Thriller,-50,2.5,IOS,,Amazing cinematography!,card
U9762,United Stattes,B,-12.0,29/03/2021,06-09-2021,spider-man: no way home,"Action, Thriller",-50,3.4,Web,234.0,Boring 😴,card
U9763,U.K,standard,-12.0,13/07/2023,"Jun 12, 2019",inception,Drama,3994,2.7,Android,714.0,Amazing cinematography!,
U9764,United States,Standard,8.99,21/03/2021,"May 19, 2020",Parasite,Dramma,140,,android,368.0,spam spam spam spam spam,Debit Card
U9765,india,Premium,15.99,01-10-2018,"Sep 09, 2022",interstellar,Thriller,7278,0.3,android,,,CC
U9766,Japan,prem,8.99,2022-07-15,08-02-2020,avengers: endgame,Comedy,5683,5.874632381615188,ANDRD,9.0,Amazing cinematography!,
U9767,United States,Standard,,10-12-2022,2021-05-15,Dangal,Romance,-50,4.335722793365376,Android,,Slow pacing but great acting,PayPal
U9768,Australia,Standard,,05-02-2019,03-07-2023,Parasite,Romance,-50,,android,277.0,Boring 😴,PayPal
U9769,U.K,B,15.99,14/05/2021,02/02/2023,Interstellar,Comedy,4629,-1.9164237947874803,android,,Boring 😴,PayPal
U9770,United Kingdom,prem,25.0,2022-01-25,29/08/2022,The Godfather,Romance,303,1.3671799262940723,IOS,0.0,spam spam spam spam spam,Credit Card
U9771,South Africa,B,12.99,13/04/2022,06/10/2018,The Dark Knight,Romance,5750,,Web,6.0,Slow pacing but great acting,card
U9772,United States,standard,25.0,"Oct 13, 2020",2020-06-26,Interstellar,Thriller,6594,,Smart TV,7.0,spam spam spam spam spam,card
U9773,Australia,prem,-12.0,"Sep 21, 2021",2018-02-15,Inception,Comedy,5802,4.1,iOS,9.0,,
U9774,india,prem,15.99,2018-07-19,"May 05, 2023",parasite,Romance,159,3.3,iOS,8.0,,card
U9775,germny,Premium,-12.0,08-29-2021,2021-10-22,frozen ii,Thriller,136,,ANDRD,3.0,Slow pacing but great acting,Credit Card
U9776,australia,Basic,8.99,2018-03-10,26/04/2018,The Godfather,"Action, Thriller",8117,3.0,Web,962.0,Amazing cinematography!,CC
U9777,United States,standard,12.99,20/10/2022,2021-05-04,avengers: endgame,Action,-50,0.5,android,6.0,Boring 😴,
,France,standard,25.0,10-23-2021,18/01/2023,Dangal,Romance,-50,4.878345719270939,Android,,spam spam spam spam spam,card
U9779,U.K,Premium,25.0,09-23-2021,10/03/2023,interstellar,Comedy,278,2.1,android,660.0,Slow pacing but great acting,card
U9780,frnace,prem,25.0,2021-11-23,05/10/2018,Coco,Dramma,-50,,IOS,2.0,Boring 😴,Debit Card
U9781,U.K,Premium,8.99,06/08/2021,20/01/2023,inception,Thriller,140,4.8,ANDRD,,,Debit Card
U9782,India,Premium,15.99,05-13-2022,07/06/2021,the godfather,Thriller,-50,4.9,IOS,,spam spam spam spam spam,PayPal
U9783,United Stattes,B,25.0,"Sep 05, 2020",30/06/2023,Spider-Man: No Way Home,"Action, Thriller",404,4.6,android,364.0,Slow pacing but great acting,card
U9784,India,standard,-12.0,07-08-2018,2022-06-23,inception,Drama,4753,,IOS,,,
U9785,U.K,Standard,8.99,"Apr 26, 2023",09-19-2022,the godfather,Thriller,5734,0.050003585677793616,ANDRD,,Amazing cinematography!,CC
U9786,Japan,standard,,2023-08-20,"Dec 11, 2018",frozen ii,Romance,9895,1.9,android,,Amazing cinematography!,card
U9787,India,P,15.99,"Dec 21, 2021",05-06-2020,Avengers: Endgame,Sci-Fi,5881,4.1,IOS,,spam spam spam spam spam,Debit Card
U9788,U.K,P,,08-22-2020,"Oct 26, 2020",Coco,Action,84,,android,6.0,spam spam spam spam spam,card
U9789,U.K,Premium,,08-11-2018,2021-06-10,Inception,Drama,3231,1.886274916609096,android,,¡Excelente película!,Debit Card
U9790,Japan,P,25.0,05/02/2019,2023-06-14,coco,Comedy,241,1.9352808788228062,Smart TV,,Amazing cinematography!,CC
U9791,canada,Premium,8.99,02-06-2021,"Dec 22, 2018",Avengers: Endgame,"Action, Thriller",1429,-1.21062548849863,android,,Loved it! ❤️ Best movie ever!,Debit Card
U9792,United States,P,8.99,04/05/2018,"Nov 30, 2018",Interstellar,Comedy,-50,,Web,,,Debit Card
U9793,india,B,-12.0,02-19-2023,"May 24, 2018",interstellar,Action,5970,2.6,iOS,,¡Excelente película!,
U9794,India,B,-12.0,01-25-2022,03/02/2020,Dangal,Thriller,68,1.2,ANDRD,558.0,,PayPal
U9795,Australia,prem,12.99,2023-07-02,25/02/2020,Parasite,"Action, Thriller",-50,2.7,iOS,,spam spam spam spam spam,Credit Card
U9796,frnace,Basic,12.99,05-25-2019,04-21-2020,coco,Action,-50,,Android,,Amazing cinematography!,CC
U9797,United Kingdom,Premium,12.99,12-28-2019,24/03/2021,spider-man: no way home,Drama,-50,0.9593300438036483,IOS,904.0,Boring 😴,card
U9798,canada,Basic,25.0,26/03/2018,08-07-2021,Dangal,Dramma,471,,IOS,,Amazing cinematography!,
U9799,Brazil,B,8.99,"Apr 04, 2020",27/09/2020,The Godfather,Romance,2933,3.2,Smart TV,,¡Excelente película!,Credit Card
U9800,United States,B,8.99,"Sep 29, 2020","Nov 07, 2023",Interstellar,Thriller,-50,3.0,iOS,2.0,spam spam spam spam spam,PayPal
U9801,Canada,Premium,12.99,07-10-2020,16/10/2023,Parasite,Action,35,6.894674725862664,ANDRD,,Amazing cinematography!,CC
U9802,United States,Premium,25.0,26/05/2018,,inception,Drama,5622,,Android,,Loved it! ❤️ Best movie ever!,CC
U9803,France,Standard,-12.0,2019-02-25,"Sep 30, 2019",frozen ii,Action,-50,,IOS,6.0,,
U9804,India,standard,8.99,04-29-2018,"Dec 21, 2019",dangal,Comedy,7285,,iOS,446.0,Slow pacing but great acting,Credit Card
U9805,Canada,Standard,-12.0,11-17-2021,"Oct 04, 2023",Interstellar,"Action, Thriller",196,,IOS,1.0,,PayPal
,Germany,B,,2023-10-30,2022-02-06,Parasite,Romance,8418,-1.8305153865301675,android,966.0,Loved it! ❤️ Best movie ever!,
U9807,India,Standard,25.0,"Mar 24, 2021",04/10/2018,Avengers: Endgame,Drama,-50,0.1,Android,708.0,Loved it! ❤️ Best movie ever!,PayPal
U9808,Japan,Premium,15.99,"Apr 18, 2018",2023-08-17,spider-man: no way home,"Action, Thriller",75,,Android,746.0,Boring 😴,PayPal
U9809,United States,B,,12/01/2022,05/07/2018,Dangal,Comedy,316,,Android,,Loved it! ❤️ Best movie ever!,PayPal
,Australia,Standard,12.99,08/06/2021,"Nov 17, 2018",coco,Sci-Fi,7943,0.1,Android,294.0,spam spam spam spam spam,card
U9811,india,Basic,15.99,"Mar 26, 2018","Jul 15, 2019",Frozen II,Drama,1694,,IOS,895.0,Amazing cinematography!,card
U9812,Australia,B,25.0,"Aug 10, 2022",2023-12-12,avengers: endgame,Thriller,9547,0.0,Web,401.0,,PayPal
U9813,United States,Basic,12.99,03-19-2020,08-23-2020,spider-man: no way home,Action,-50,0.6,Web,681.0,spam spam spam spam spam,Debit Card
U9814,Brazil,P,12.99,"May 25, 2019",14/04/2021,coco,Dramma,-50,3.3,Android,,spam spam spam spam spam,PayPal
U9815,United Stattes,Basic,-12.0,2022-03-20,01-16-2020,Spider-Man: No Way Home,Sci-Fi,19,0.3,ANDRD,590.0,Boring 😴,CC
U9816,Germany,prem,25.0,03-12-2022,2021-04-13,the godfather,"Action, Thriller",-50,,Smart TV,685.0,,PayPal
U9817,France,Premium,12.99,"Jul 13, 2023",08-20-2021,the dark knight,Sci-Fi,437,,Web,2.0,Slow pacing but great acting,Credit Card
U9818,australia,prem,-12.0,2020-02-18,"May 11, 2023",Spider-Man: No Way Home,Action,-50,1.4,Android,0.0,spam spam spam spam spam,card
U9819,india,Premium,12.99,12-04-2020,05/04/2018,Parasite,Romance,-50,4.5,iOS,7.0,Amazing cinematography!,Debit Card
U9820,australia,Basic,12.99,10-10-2021,20/10/2023,frozen ii,Dramma,191,3.7,android,4.0,Amazing cinematography!,card
U9821,india,P,8.99,"Feb 26, 2020",2018-07-25,Parasite,Dramma,9748,-0.8481675584079775,ANDRD,681.0,Boring 😴,Credit Card
U9822,Japan,prem,12.99,02/02/2020,11-14-2021,Avengers: Endgame,Action,-50,1.5,iOS,619.0,Slow pacing but great acting,Debit Card
U9823,Canada,B,-12.0,2020-03-01,25/04/2022,the godfather,Action,-50,,IOS,,,Debit Card
U9824,Germany,prem,,2020-05-16,03/08/2021,coco,Comedy,7238,,iOS,9.0,¡Excelente película!,Credit Card
U9825,U.K,Basic,-12.0,2019-09-30,"Jan 17, 2020",Interstellar,Drama,321,3.3,Web,,Boring 😴,
U9826,India,Premium,-12.0,2018-07-11,,interstellar,Thriller,-50,4.034185625063906,android,,¡Excelente película!,PayPal
U9827,India,B,,2019-04-27,"Feb 03, 2020",Parasite,Drama,316,5.690730471189043,Smart TV,,Boring 😴,PayPal
U9828,canada,standard,15.99,"Jun 07, 2020",2019-01-28,dangal,Comedy,164,,Android,8.0,Loved it! ❤️ Best movie ever!,Debit Card
U9829,India,prem,8.99,15/04/2023,12/10/2022,Dangal,"Action, Thriller",187,,iOS,,Amazing cinematography!,
U9830,Australia,prem,25.0,2018-04-17,"Oct 21, 2022",the dark knight,Drama,-50,,ANDRD,428.0,¡Excelente película!,PayPal
U9831,australia,Basic,12.99,"Jan 02, 2023","Mar 05, 2020",Spider-Man: No Way Home,Drama,7539,,android,452.0,,Debit Card
U9832,india,B,8.99,2023-10-17,"Nov 21, 2019",Coco,Thriller,4703,0.7059971303401129,iOS,1.0,¡Excelente película!,card
U9833,germny,standard,-12.0,"Jul 09, 2022",15/04/2022,Dangal,Sci-Fi,5449,,android,7.0,,Debit Card
U9834,South Africa,Standard,25.0,"Feb 14, 2018","Apr 26, 2020",The Godfather,Comedy,2278,,Android,,,PayPal
U9835,United Stattes,Basic,,"Apr 29, 2022",26/06/2019,Parasite,Drama,487,2.5,ANDRD,,spam spam spam spam spam,CC
U9836,Brazil,standard,8.99,09-18-2023,2020-01-15,coco,Sci-Fi,-50,6.59197774381067,IOS,,spam spam spam spam spam,
U9837,Brazil,B,,29/03/2020,01-11-2018,frozen ii,"Action, Thriller",3267,,Android,4.0,Amazing cinematography!,Credit Card
U9838,Australia,standard,12.99,"Dec 29, 2018",06-26-2022,Avengers: Endgame,Comedy,7524,0.4028034308536972,Android,6.0,Slow pacing but great acting,
U9839,India,prem,,2021-08-05,"Oct 04, 2019",Parasite,Romance,-50,-1.302861339370001,Smart TV,,Amazing cinematography!,card
U9840,United Stattes,Standard,-12.0,25/05/2020,18/03/2023,Frozen II,Sci-Fi,-50,4.2,Smart TV,,¡Excelente película!,CC
U9841,South Africa,Standard,25.0,2023-12-21,,The Godfather,"Action, Thriller",-50,,ANDRD,,Amazing cinematography!,Debit Card
U9842,South Africa,Premium,8.99,"Jan 07, 2020",07-11-2018,the dark knight,Thriller,440,,Web,721.0,Amazing cinematography!,PayPal
U9843,South Africa,B,25.0,07-29-2019,"Jun 18, 2020",parasite,Action,-50,,Smart TV,7.0,Boring 😴,PayPal
U9844,United Stattes,prem,,2018-07-02,04-19-2019,Interstellar,Thriller,-50,2.145735088737255,iOS,123.0,Boring 😴,
U9845,Japan,B,8.99,2021-01-08,2022-08-18,Spider-Man: No Way Home,Sci-Fi,5677,1.011944958772704,iOS,499.0,spam spam spam spam spam,CC
U9846,frnace,standard,,01-14-2022,01-15-2020,dangal,Drama,335,,IOS,416.0,Loved it! ❤️ Best movie ever!,CC
U9847,United Kingdom,Standard,8.99,27/03/2020,2021-08-14,Interstellar,"Action, Thriller",4136,4.8,Web,883.0,Boring 😴,
U9848,Canada,Premium,25.0,"Feb 18, 2021","May 25, 2022",avengers: endgame,Romance,262,,Web,796.0,,CC
U9849,United States,prem,8.99,10-18-2023,"Jul 15, 2023",the godfather,Romance,4774,3.9,android,,Amazing cinematography!,CC
U9850,Canada,Premium,8.99,14/05/2023,,parasite,Romance,6055,1.274697623849689,Android,8.0,Amazing cinematography!,
,U.K,B,15.99,10-12-2023,2023-08-12,the godfather,Action,-50,-1.3802508562933897,Web,555.0,Boring 😴,CC
U9852,india,Standard,,10-13-2020,2019-10-30,Dangal,Drama,-50,,IOS,343.0,¡Excelente película!,Credit Card
U9853,india,standard,25.0,"May 29, 2020",2018-03-18,Spider-Man: No Way Home,Dramma,9907,,Smart TV,822.0,,Debit Card
U9854,frnace,prem,12.99,12-30-2019,2019-05-29,inception,Sci-Fi,319,3.3,android,614.0,Amazing cinematography!,
U9855,France,standard,-12.0,2023-10-20,07/12/2019,Frozen II,Romance,-50,5.154922499769934,android,183.0,Loved it! ❤️ Best movie ever!,
U9856,South Africa,P,12.99,01-06-2019,"Nov 29, 2023",avengers: endgame,Action,-50,,Smart TV,928.0,Slow pacing but great acting,CC
U9857,South Africa,standard,15.99,08-08-2020,"Sep 05, 2020",Parasite,Comedy,-50,2.9,Web,355.0,Boring 😴,PayPal
U9858,United Stattes,Premium,15.99,11-05-2023,2020-04-14,avengers: endgame,Thriller,-50,-0.25747948626357076,Web,,Slow pacing but great acting,CC
U9859,U.K,Premium,15.99,20/08/2022,2023-11-04,The Godfather,Drama,-50,1.1598155357084727,Web,702.0,Boring 😴,
U9860,U.K,standard,-12.0,2018-03-14,23/10/2021,The Dark Knight,Comedy,9864,,IOS,999.0,spam spam spam spam spam,PayPal
U9861,Germany,B,8.99,17/04/2020,05-17-2022,Frozen II,Action,8491,5.467530453242096,android,910.0,Amazing cinematography!,PayPal
U9862,Germany,standard,25.0,2020-07-09,24/08/2018,Avengers: Endgame,Action,53,1.3,Web,310.0,spam spam spam spam spam,Debit Card
U9863,india,standard,25.0,2019-10-28,2022-08-02,Avengers: Endgame,Action,461,1.904971556735548,Android,8.0,¡Excelente película!,
U9864,Australia,B,15.99,03/04/2019,2023-09-19,avengers: endgame,Sci-Fi,3221,3.4,android,,Slow pacing but great acting,PayPal
U9865,Canada,Premium,-12.0,"Apr 04, 2022",03-04-2022,spider-man: no way home,Comedy,-50,4.533530378168915,IOS,2.0,Loved it! ❤️ Best movie ever!,PayPal
U9866,germny,Basic,-12.0,2018-09-05,09/06/2023,Interstellar,Dramma,-50,5.242347482650991,ANDRD,921.0,Slow pacing but great acting,card
U9867,germny,B,15.99,05/07/2023,2022-02-11,spider-man: no way home,Dramma,4365,3.0,android,587.0,¡Excelente película!,CC
U9868,India,standard,-12.0,09-10-2023,"Jan 24, 2022",the dark knight,Romance,233,-1.1153746360506283,ANDRD,174.0,,PayPal
U9869,United Stattes,B,,08-17-2021,17/01/2022,The Godfather,"Action, Thriller",-50,2.649311274231124,Android,7.0,Boring 😴,card
U9870,canada,prem,8.99,01-28-2022,12-12-2023,spider-man: no way home,Dramma,248,-1.0380961239870339,Web,,Amazing cinematography!,CC
U9871,U.K,B,,07-22-2018,29/08/2022,coco,Comedy,-50,,Smart TV,10.0,Slow pacing but great acting,Credit Card
U9872,United States,Premium,25.0,2019-01-25,02/08/2019,Parasite,"Action, Thriller",14,3.6,Android,178.0,Slow pacing but great acting,card
U9873,Japan,Standard,8.99,"Mar 26, 2023","Sep 13, 2019",The Godfather,Action,336,-1.6519770536434155,android,149.0,Boring 😴,card
U9874,canada,B,8.99,01-11-2019,2023-03-17,Parasite,Sci-Fi,9025,,android,,Boring 😴,Credit Card
U9875,Canada,B,15.99,"Oct 15, 2019","Apr 17, 2023",interstellar,Action,-50,1.5,Android,,Slow pacing but great acting,Debit Card
U9876,canada,P,25.0,14/09/2022,30/04/2021,avengers: endgame,Romance,-50,4.7,ANDRD,,spam spam spam spam spam,Debit Card
U9877,Australia,P,25.0,04-26-2021,2022-01-04,interstellar,Sci-Fi,-50,6.03668208748978,Android,517.0,,
U9878,South Africa,prem,8.99,"Jul 17, 2020","May 05, 2021",Parasite,Sci-Fi,9622,,Smart TV,0.0,,Credit Card
U9879,canada,B,-12.0,"Jul 19, 2023",05/06/2021,spider-man: no way home,Dramma,79,0.1,Android,256.0,Slow pacing but great acting,Debit Card
U9880,United States,B,15.99,01-13-2018,"May 03, 2022",the dark knight,Comedy,6351,4.935055452293064,android,2.0,Loved it! ❤️ Best movie ever!,Credit Card
U9881,australia,Standard,25.0,2019-01-03,20/04/2023,Coco,Action,337,-0.052500209341179715,iOS,5.0,¡Excelente película!,
U9882,United States,Premium,15.99,2018-03-07,30/01/2022,the godfather,Thriller,6066,,android,2.0,Amazing cinematography!,Credit Card
U9883,South Africa,prem,8.99,07/08/2018,10/08/2023,the dark knight,Action,5,0.0037422447387442936,android,,¡Excelente película!,Credit Card
U9884,australia,prem,-12.0,05-29-2022,2018-08-20,Parasite,Comedy,-50,1.9,Android,6.0,¡Excelente película!,Debit Card
U9885,Australia,B,15.99,27/02/2019,20/10/2022,dangal,Romance,-50,,android,,Boring 😴,
U9886,canada,prem,15.99,"Aug 10, 2021","May 12, 2023",frozen ii,Action,7106,4.0825683763146525,IOS,10.0,Slow pacing but great acting,Credit Card
U9887,U.K,Premium,15.99,11-25-2020,2023-03-03,the godfather,Romance,-50,3.8192308359738725,android,1.0,Loved it! ❤️ Best movie ever!,card
U9888,United States,Premium,-12.0,07-16-2022,,Frozen II,"Action, Thriller",203,2.6510615938778654,Smart TV,646.0,Slow pacing but great acting,
U9889,Australia,Basic,25.0,07-27-2019,06-26-2022,Avengers: Endgame,Comedy,362,,Android,,Slow pacing but great acting,Credit Card
U9890,France,P,-12.0,"Sep 07, 2019",2023-06-14,Parasite,Sci-Fi,-50,,Android,,Slow pacing but great acting,Credit Card
U9891,india,P,25.0,19/10/2021,11/06/2023,Coco,"Action, Thriller",8199,1.6,iOS,564.0,Loved it! ❤️ Best movie ever!,card
U9892,United Kingdom,Basic,,"Jan 05, 2019","Aug 14, 2018",the godfather,Comedy,358,4.6,iOS,539.0,Loved it! ❤️ Best movie ever!,card
U9893,india,prem,,2023-06-24,2020-09-20,the dark knight,Dramma,4901,,iOS,,Boring 😴,card
U9894,frnace,P,-12.0,01-28-2018,"Apr 24, 2018",spider-man: no way home,Dramma,201,1.8038369964904466,IOS,,Slow pacing but great acting,PayPal
U9895,india,B,,"Aug 03, 2020",2018-02-02,the godfather,"Action, Thriller",8756,-1.4326086202454764,android,,,Debit Card
U9896,United States,B,8.99,12-18-2019,19/10/2020,spider-man: no way home,Sci-Fi,56,3.0,Android,712.0,,
U9897,United Kingdom,prem,8.99,08-07-2022,28/06/2018,Avengers: Endgame,Comedy,127,,Smart TV,,Boring 😴,Debit Card
U9898,india,prem,,26/04/2022,18/11/2019,the godfather,Thriller,437,,iOS,183.0,Amazing cinematography!,card
U9899,France,standard,,"May 03, 2020",,Coco,Comedy,152,,iOS,130.0,Boring 😴,Credit Card
U9900,United States,P,15.99,03-21-2020,,Spider-Man: No Way Home,Sci-Fi,2288,,android,964.0,spam spam spam spam spam,Credit Card
U9901,United Kingdom,Standard,-12.0,02-24-2020,30/03/2019,inception,Sci-Fi,-50,4.3,Android,,,Credit Card
U9902,australia,B,12.99,2018-10-31,,dangal,Romance,334,4.110861517375977,android,5.0,Slow pacing but great acting,PayPal
U9903,Japan,standard,,2018-04-14,2020-05-15,Dangal,"Action, Thriller",308,1.321080851089575,Web,463.0,Slow pacing but great acting,CC
U9904,United Kingdom,Standard,-12.0,11/04/2018,"Sep 10, 2021",coco,Romance,6719,,Web,0.0,¡Excelente película!,card
U9905,canada,B,25.0,24/10/2020,28/08/2020,Interstellar,"Action, Thriller",-50,4.7,IOS,,Boring 😴,Debit Card
U9906,germny,Standard,-12.0,2018-04-01,08/02/2022,spider-man: no way home,Romance,-50,0.7946650260562045,Web,729.0,Boring 😴,card
U9907,Canada,Standard,,"Jun 27, 2019",12-03-2023,Frozen II,Action,5627,,android,854.0,,card
U9908,United Stattes,standard,,"Mar 09, 2023",22/06/2018,Interstellar,"Action, Thriller",-50,3.513567471068928,Web,,Boring 😴,CC
U9909,canada,prem,12.99,"Apr 26, 2018","Nov 11, 2018",the dark knight,Romance,161,,Web,5.0,¡Excelente película!,Credit Card
U9910,India,Premium,,18/06/2022,08/07/2023,interstellar,Action,382,-1.666491999593638,IOS,1.0,¡Excelente película!,Credit Card
U9911,india,Premium,25.0,03-09-2022,11-03-2022,Parasite,Sci-Fi,5968,4.312835059014626,Android,,spam spam spam spam spam,Debit Card
U9912,frnace,prem,8.99,"Apr 13, 2023",2020-03-22,frozen ii,Drama,22,,Smart TV,872.0,,Credit Card
U9913,australia,Premium,,04-26-2021,"Apr 22, 2022",avengers: endgame,Romance,1540,0.3,iOS,8.0,¡Excelente película!,PayPal
U9914,India,standard,8.99,2019-04-01,"Jan 28, 2019",parasite,"Action, Thriller",149,,IOS,1.0,Loved it! ❤️ Best movie ever!,
U9915,india,standard,12.99,06-14-2019,07-28-2021,coco,Comedy,9163,0.3,Android,6.0,Amazing cinematography!,Credit Card
U9916,Australia,Basic,12.99,08-16-2023,03-02-2018,avengers: endgame,Sci-Fi,9116,4.0,iOS,777.0,Loved it! ❤️ Best movie ever!,CC
U9917,Germany,P,12.99,2019-12-17,05/11/2022,frozen ii,Drama,163,4.093415599904692,Android,,Slow pacing but great acting,
U9918,Brazil,B,8.99,06/06/2023,"Jan 11, 2022",Coco,Drama,3120,6.450441290019093,Web,1.0,,card
U9919,South Africa,Premium,,06-15-2023,25/09/2021,dangal,Thriller,-50,,ANDRD,6.0,¡Excelente película!,Debit Card
U9920,United Kingdom,B,,2019-09-01,2022-02-27,the godfather,Dramma,6977,2.5229756685976676,Android,4.0,,Credit Card
U9921,France,Premium,8.99,2020-11-15,26/01/2021,dangal,"Action, Thriller",105,4.485807048546583,IOS,2.0,,card
U9922,Japan,P,25.0,"Mar 22, 2021",03-17-2023,the godfather,Romance,1184,2.3,iOS,980.0,¡Excelente película!,
U9923,United Stattes,prem,-12.0,20/12/2018,"Jun 01, 2022",inception,"Action, Thriller",6814,4.243917228876151,android,7.0,¡Excelente película!,CC
U9924,South Africa,B,,"Nov 07, 2022",,Inception,Drama,264,,iOS,,¡Excelente película!,CC
U9925,australia,Premium,12.99,"Mar 30, 2019",,Spider-Man: No Way Home,Dramma,364,4.3,ANDRD,,Boring 😴,PayPal
U9926,Brazil,Basic,12.99,"Oct 15, 2018",,frozen ii,Sci-Fi,276,-0.0667279665224203,ANDRD,2.0,Amazing cinematography!,Credit Card
U9927,India,standard,,11-21-2023,2018-01-24,Spider-Man: No Way Home,Thriller,10,4.8275774328336185,iOS,137.0,Amazing cinematography!,
U9928,U.K,Premium,-12.0,2023-08-26,"Apr 27, 2022",the dark knight,Action,-50,2.8,iOS,4.0,Amazing cinematography!,
U9929,Brazil,P,12.99,"Sep 18, 2019",01-12-2019,Dangal,Sci-Fi,134,1.3,ANDRD,4.0,Slow pacing but great acting,CC
U9930,india,prem,12.99,22/08/2020,08-09-2019,the godfather,Action,342,0.8969556473704969,IOS,699.0,Loved it! ❤️ Best movie ever!,Credit Card
